Date,Appliance,Daily Consumption (kWh),Daily Cost (INR)
2023-03-08,Light,0.44995273637015787,2.4747400500358685
2023-03-08,TV,1.1511062645725219,6.33108445514887
2023-03-08,Fridge,2.574692568282168,14.160809125551925
2023-03-08,AC,24.629823285627545,135.46402807095149
2023-03-08,Fan,1.2625379752913934,6.9439588641026635
2023-03-08,Light,0.34355030814181675,1.8895266947799922
2023-03-08,TV,1.386010818265569,7.62305950046063
2023-03-08,Fridge,3.215943571222354,17.687689641722947
2023-03-08,AC,35.15109934668875,193.33104640678815
2023-03-08,Fan,1.7083868916336804,9.396127903985242
2023-03-08,Light,0.21280974286085882,1.1704535857347236
2023-03-08,TV,0.9059003139795401,4.98245172688747
2023-03-08,Fridge,3.333184384139551,18.33251411276753
2023-03-08,AC,26.330605610100164,144.8183308555509
2023-03-08,Fan,1.6841906890389233,9.263048789714079
2023-03-08,Light,0.2768249565629554,1.5225372610962549
2023-03-08,TV,0.8957595488876204,4.926677518881912
2023-03-08,Fridge,2.4572854126950596,13.515069769822828
2023-03-08,AC,32.460400506038866,178.53220278321376
2023-03-08,Fan,1.5541139753547446,8.547626864451095
2023-03-08,Light,0.2884190953379562,1.5863050243587589
2023-03-09,TV,1.0201643078707614,5.610903693289187
2023-03-09,Fridge,3.446371457468899,18.955043016078942
2023-03-09,AC,25.880527927207474,142.34290359964112
2023-03-09,Fan,1.3969548362376425,7.683251599307034
2023-03-09,Light,0.15098093398686752,0.8303951369277713
2023-03-09,TV,0.9373160725999614,5.155238399299788
2023-03-09,Fridge,3.5364634460235433,19.450548953129488
2023-03-09,AC,35.28950708354025,194.09228895947138
2023-03-09,Fan,1.8630755378697268,10.246915458283498
2023-03-09,Light,0.3488319356429938,1.918575646036466
2023-03-09,TV,1.4192740319743338,7.806007175858836
2023-03-09,Fridge,2.714944768170463,14.932196224937545
2023-03-09,AC,19.7902511403041,108.84638127167256
2023-03-09,Fan,1.2662071450204169,6.9641392976122924
2023-03-09,Light,0.3842486278201774,2.1133674530109756
2023-03-09,TV,1.3464700218087282,7.405585119948006
2023-03-09,Fridge,3.1911764216018,17.5514703188099
2023-03-09,AC,31.374937335505052,172.5621553452778
2023-03-09,Fan,1.3241223372107547,7.28267285465915
2023-03-09,Light,0.2019370608072273,1.11065383443975
2023-03-09,TV,0.9934654224924551,5.464059823708503
2023-03-09,Fridge,2.984108183375794,16.412595008566868
2023-03-09,AC,20.41564900966386,112.28606955315122
2023-03-09,Fan,1.3430546963884047,7.386800830136226
2023-03-09,Light,0.17980493416966345,0.988927137933149
2023-03-10,TV,1.206730732258533,6.637019027421932
2023-03-10,Fridge,3.3526283037604925,18.439455670682708
2023-03-10,AC,32.44566800264279,178.45117401453535
2023-03-10,Fan,1.6219733452897334,8.920853399093534
2023-03-10,Light,0.17774626330449553,0.9776044481747254
2023-03-10,TV,1.27092100320921,6.990065517650655
2023-03-10,Fridge,2.431755693801981,13.374656315910896
2023-03-10,AC,22.72114038850795,124.96627213679373
2023-03-10,Fan,1.5696763137683754,8.633219725726065
2023-03-10,Light,0.454034703801367,2.4971908709075183
2023-03-10,TV,0.7770378698591163,4.2737082842251395
2023-03-10,Fridge,2.7535129172319475,15.144321044775712
2023-03-10,AC,20.624671954178922,113.43569574798407
2023-03-10,Fan,1.4822220956952983,8.15222152632414
2023-03-10,Light,0.42948474515445456,2.3621660983495003
2023-03-10,TV,0.9649625341239015,5.307293937681458
2023-03-10,Fridge,2.6373742967946856,14.505558632370771
2023-03-10,AC,20.867295871460566,114.77012729303311
2023-03-10,Fan,1.3521366437450142,7.436751540597578
2023-03-10,Light,0.3145043502665378,1.7297739264659577
2023-03-10,TV,0.9427142008416772,5.184928104629225
2023-03-10,Fridge,2.9781559233008137,16.379857578154475
2023-03-10,AC,23.041471721874963,126.7280944703123
2023-03-10,Fan,1.7027032091210808,9.364867650165944
2023-03-10,Light,0.3211628771393734,1.7663958242665538
2023-03-11,TV,0.9763431370996709,5.36988725404819
2023-03-11,Fridge,3.1145580713882444,17.130069392635345
2023-03-11,AC,29.584085073295164,162.7124679031234
2023-03-11,Fan,1.4591756449658468,8.025466047312158
2023-03-11,Light,0.20124157649667856,1.106828670731732
2023-03-11,TV,0.8102654367180313,4.456459901949172
2023-03-11,Fridge,2.631648781628544,14.474068298956992
2023-03-11,AC,19.944622315480384,109.69542273514212
2023-03-11,Fan,1.463769038488595,8.050729711687273
2023-03-11,Light,0.25787064065426624,1.4182885235984644
2023-03-11,TV,0.8578712956830729,4.718292126256901
2023-03-11,Fridge,3.1202550223177785,17.161402622747783
2023-03-11,AC,33.02332619790804,181.62829408849421
2023-03-11,Fan,1.398678055852113,7.692729307186622
2023-03-11,Light,0.2305888214396016,1.2682385179178088
2023-03-11,TV,1.127249171073935,6.1998704409066425
2023-03-11,Fridge,2.7978916029178005,15.388403816047903
2023-03-11,AC,19.56902135302762,107.6296174416519
2023-03-11,Fan,1.4279851278829352,7.853918203356144
2023-03-11,Light,0.4085014735627102,2.2467581045949063
2023-03-11,TV,1.2353879639889855,6.794633801939421
2023-03-11,Fridge,2.5671936022208053,14.11956481221443
2023-03-11,AC,21.538951652211342,118.46423408716238
2023-03-11,Fan,1.5691937746714224,8.630565760692823
2023-03-11,Light,0.35476853954434506,1.9512269674938978
2023-03-12,TV,0.9617555944668211,5.289655769567516
2023-03-12,Fridge,2.6002525682524293,14.301389125388361
2023-03-12,AC,28.35337026127721,155.94353643702465
2023-03-12,Fan,1.6679256662085646,9.173591164147105
2023-03-12,Light,0.4631650444867963,2.5474077446773795
2023-03-12,TV,0.7793144729166208,4.2862296010414145
2023-03-12,Fridge,2.4576368463284055,13.51700265480623
2023-03-12,AC,21.423964127157944,117.8318026993687
2023-03-12,Fan,1.6591707830417501,9.125439306729625
2023-03-12,Light,0.29161299555292114,1.6038714755410663
2023-03-12,TV,1.3059263848672038,7.182595116769621
2023-03-12,Fridge,2.5985103443988473,14.29180689419366
2023-03-12,AC,29.306313942697656,161.1847266848371
2023-03-12,Fan,1.3700965985852716,7.535531292218994
2023-03-12,Light,0.2184299963065124,1.2013649796858181
2023-03-12,TV,0.7282021419535414,4.005111780744477
2023-03-12,Fridge,2.5687571245558307,14.128164185057068
2023-03-12,AC,23.51368806156589,129.3252843386124
2023-03-12,Fan,1.726838312880679,9.497610720843735
2023-03-12,Light,0.1323755806459029,0.728065693552466
2023-03-12,TV,1.3623010954021975,7.492656024712086
2023-03-12,Fridge,2.6391666227026422,14.515416424864533
2023-03-12,AC,32.54776616407739,179.01271390242562
2023-03-12,Fan,1.6121742370258068,8.866958303641937
2023-03-12,Light,0.2648420145191353,1.4566310798552442
2023-03-13,TV,1.2565496211686145,6.911022916427379
2023-03-13,Fridge,3.4151055697320234,18.78308063352613
2023-03-13,AC,29.578253935262573,162.68039664394416
2023-03-13,Fan,1.7782906448908362,9.780598546899599
2023-03-13,Light,0.19223350155337196,1.0572842585435458
2023-03-13,TV,1.4131369717415618,7.77225334457859
2023-03-13,Fridge,3.227875007153274,17.753312539343007
2023-03-13,AC,22.51740755354762,123.84574154451191
2023-03-13,Fan,1.6063533136050359,8.834943224827697
2023-03-13,Light,0.19147364372231304,1.0531050404727218
2023-03-13,TV,0.9624848033159267,5.2936664182375965
2023-03-13,Fridge,3.28511155585235,18.068113557187925
2023-03-13,AC,27.410957754201167,150.7602676481064
2023-03-13,Fan,1.42667484752841,7.846711661406254
2023-03-13,Light,0.47538721642952964,2.614629690362413
2023-03-13,TV,0.8708899299659799,4.78989461481289
2023-03-13,Fridge,2.7229881779375438,14.97643497865649
2023-03-13,AC,29.26410473163482,160.9525760239915
2023-03-13,Fan,1.2937840573087123,7.115812315197918
2023-03-13,Light,0.46760587435919626,2.5718323089755795
2023-03-13,TV,0.8616233980649588,4.738928689357273
2023-03-13,Fridge,2.965463438866052,16.310048913763286
2023-03-13,AC,24.115276029974876,132.63401816486183
2023-03-13,Fan,1.209208081231805,6.650644446774927
2023-03-13,Light,0.4083583361198077,2.2459708486589425
2023-03-14,TV,1.41980596285007,7.808932795675386
2023-03-14,Fridge,2.5995461534481747,14.29750384396496
2023-03-14,AC,29.463371559007577,162.04854357454167
2023-03-14,Fan,1.7466283110060343,9.606455710533188
2023-03-14,Light,0.2144296789958924,1.1793632344774083
2023-03-14,TV,0.8155087328961814,4.485298030928998
2023-03-14,Fridge,3.4574407486446828,19.015924117545755
2023-03-14,AC,34.14624042856705,187.80432235711876
2023-03-14,Fan,1.9163314144009866,10.539822779205426
2023-03-14,Light,0.29861214930202484,1.6423668211611366
2023-03-14,TV,1.242925621802686,6.836090919914773
2023-03-14,Fridge,3.1924972983886244,17.558735141137433
2023-03-14,AC,31.132695079403753,171.22982293672064
2023-03-14,Fan,1.2137972561989252,6.675884909094089
2023-03-14,Light,0.46600065536107566,2.563003604485916
2023-03-14,TV,0.77643990898276,4.270419499405181
2023-03-14,Fridge,2.4471106915890704,13.459108803739888
2023-03-14,AC,31.13993220473942,171.2696271260668
2023-03-14,Fan,1.8807535134342783,10.34414432388853
2023-03-14,Light,0.15494569159457894,0.8522013037701841
2023-03-14,TV,0.9946528248864613,5.470590536875537
2023-03-14,Fridge,3.0294977948343265,16.662237871588797
2023-03-14,AC,20.866838398834997,114.76761119359249
2023-03-14,Fan,1.7055387403758164,9.380463072066991
2023-03-14,Light,0.21133446819029222,1.1623395750466072
2023-03-15,TV,0.8906354537652148,4.898494995708681
2023-03-15,Fridge,3.0522916849763497,16.78760426736992
2023-03-15,AC,26.337266710976344,144.85496691036988
2023-03-15,Fan,1.878880158527269,10.33384087189998
2023-03-15,Light,0.19736387013848503,1.0855012857616677
2023-03-15,TV,1.031451199463311,5.672981597048211
2023-03-15,Fridge,3.2026003421101557,17.614301881605854
2023-03-15,AC,25.81338849037415,141.97363669705783
2023-03-15,Fan,1.6462086093793307,9.05414735158632
2023-03-15,Light,0.4566273308439766,2.511450319641871
2023-03-15,TV,0.8613971455915361,4.737684300753449
2023-03-15,Fridge,2.7165960072791986,14.941278040035591
2023-03-15,AC,20.239161963851785,111.31539080118482
2023-03-15,Fan,1.2186319641046397,6.702475802575519
2023-03-15,Light,0.3094283008162734,1.7018556544895038
2023-03-15,TV,1.2085488405021563,6.647018622761859
2023-03-15,Fridge,3.294144927921969,18.11779710357083
2023-03-15,AC,29.874486805324885,164.30967742928686
2023-03-15,Fan,1.2193031019941747,6.706167060967961
2023-03-15,Light,0.21109205213335855,1.161006286733472
2023-03-15,TV,1.1842936665796642,6.513615166188153
2023-03-15,Fridge,3.4731832857668348,19.10250807171759
2023-03-15,AC,33.22968001123441,182.76324006178925
2023-03-15,Fan,1.2631348623978151,6.947241743187983
2023-03-15,Light,0.26448258226788257,1.4546542024733542
2023-03-16,TV,1.295085004133814,7.122967522735977
2023-03-16,Fridge,2.617194658314082,14.39457062072745
2023-03-16,AC,35.721368273853244,196.46752550619283
2023-03-16,Fan,1.5589531271202641,8.574242199161453
2023-03-16,Light,0.25713121110049164,1.414221661052704
2023-03-16,TV,0.7432541245674059,4.0878976851207325
2023-03-16,Fridge,3.3974508843901203,18.68597986414566
2023-03-16,AC,30.378186467368813,167.08002557052848
2023-03-16,Fan,1.5940437622233117,8.767240692228214
2023-03-16,Light,0.1343175991917469,0.738746795554608
2023-03-16,TV,1.2119252122054323,6.665588667129877
2023-03-16,Fridge,3.4433992568735894,18.938695912804743
2023-03-16,AC,35.027536836613436,192.6514526013739
2023-03-16,Fan,1.2587405217567358,6.923072869662047
2023-03-16,Light,0.27661854016934057,1.521401970931373
2023-03-16,TV,1.2911448733126332,7.1012968032194825
2023-03-16,Fridge,2.8973549499962856,15.93545222497957
2023-03-16,AC,26.03608050392152,143.19844277156838
2023-03-16,Fan,1.5467399204976708,8.50706956273719
2023-03-16,Light,0.4328961052376692,2.380928578807181
2023-03-16,TV,1.1196282777067414,6.157955527387078
2023-03-16,Fridge,2.5324551363703365,13.92850325003685
2023-03-16,AC,32.56256810654372,179.09412458599047
2023-03-16,Fan,1.2667443320343421,6.967093826188882
2023-03-16,Light,0.34283058812350303,1.8855682346792666
2023-03-17,TV,1.137565246294094,6.256608854617516
2023-03-17,Fridge,2.4643060666855723,13.553683366770647
2023-03-17,AC,25.269402694464127,138.9817148195527
2023-03-17,Fan,1.54952034010779,8.522361870592844
2023-03-17,Light,0.19412246587397136,1.0676735623068425
2023-03-17,TV,0.8129846795469333,4.471415737508133
2023-03-17,Fridge,2.498641269660133,13.742526983130732
2023-03-17,AC,23.726112201127485,130.49361710620116
2023-03-17,Fan,1.6567746209652727,9.112260415309
2023-03-17,Light,0.35993949450421336,1.9796672197731735
2023-03-17,TV,0.9792811957110875,5.3860465764109815
2023-03-17,Fridge,2.541659854956091,13.9791292022585
2023-03-17,AC,20.462419316086642,112.54330623847653
2023-03-17,Fan,1.6352557635139846,8.993906699326915
2023-03-17,Light,0.3935086514186329,2.164297582802481
2023-03-17,TV,0.9060787076295385,4.983432891962462
2023-03-17,Fridge,2.690574932070693,14.79816212638881
2023-03-17,AC,32.7385546946937,180.06205082081533
2023-03-17,Fan,1.4724987515731482,8.098743133652315
2023-03-17,Light,0.18873933097598206,1.0380663203679013
2023-03-17,TV,1.055005263644292,5.802528950043605
2023-03-17,Fridge,2.4047206113454003,13.225963362399701
2023-03-17,AC,19.930075266988563,109.6154139684371
2023-03-17,Fan,1.585379498589656,8.719587242243108
2023-03-17,Light,0.39297965891745057,2.161388124045978
2023-03-18,TV,1.1354314102171246,6.2448727561941855
2023-03-18,Fridge,3.469927322896161,19.084600275928885
2023-03-18,AC,26.25072558778475,144.37899073281613
2023-03-18,Fan,1.7768356135281291,9.77259587440471
2023-03-18,Light,0.17949541386142118,0.9872247762378165
2023-03-18,TV,0.790974495986364,4.350359727925002
2023-03-18,Fridge,3.0116398515091665,16.564019183300417
2023-03-18,AC,32.9022738524833,180.96250618865812
2023-03-18,Fan,1.5109965837315544,8.31048121052355
2023-03-18,Light,0.4778113774549717,2.6279625760023446
2023-03-18,TV,1.0785465427198686,5.932005984959277
2023-03-18,Fridge,3.5679235309330326,19.62357942013168
2023-03-18,AC,23.790838754226947,130.8496131482482
2023-03-18,Fan,1.6070739011745891,8.83890645646024
2023-03-18,Light,0.3790217283677465,2.0846195060226056
2023-03-18,TV,1.1449567956156033,6.297262375885818
2023-03-18,Fridge,3.0115553955867225,16.563554675726973
2023-03-18,AC,35.35241431777415,194.4382787477578
2023-03-18,Fan,1.6219558893121515,8.920757391216833
2023-03-18,Light,0.24715337906288226,1.3593435848458524
2023-03-18,TV,1.0031071789092922,5.517089484001107
2023-03-18,Fridge,2.8940290310803833,15.917159670942109
2023-03-18,AC,35.33028315531592,194.31655735423755
2023-03-18,Fan,1.7405059196731476,9.572782558202311
2023-03-18,Light,0.13076863654217835,0.719227500981981
2023-03-19,TV,1.0592697889078553,5.825983838993204
2023-03-19,Fridge,2.8210259440441368,15.515642692242752
2023-03-19,AC,33.514950533809575,184.33222793595266
2023-03-19,Fan,1.478487071929629,8.131678895612959
2023-03-19,Light,0.36130790720933864,1.9871934896513626
2023-03-19,TV,1.1256767969303882,6.191222383117135
2023-03-19,Fridge,3.367917118414571,18.52354415128014
2023-03-19,AC,32.995792444987266,181.47685844742998
2023-03-19,Fan,1.3578489217852585,7.468169069818922
2023-03-19,Light,0.16387294116019174,0.9013011763810546
2023-03-19,TV,1.2232228839006491,6.72772586145357
2023-03-19,Fridge,3.0820442176522684,16.951243197087475
2023-03-19,AC,35.42055481304774,194.81305147176255
2023-03-19,Fan,1.776600951057892,9.771305230818406
2023-03-19,Light,0.3590849525462279,1.9749672390042534
2023-03-19,TV,0.8660284018902878,4.763156210396583
2023-03-19,Fridge,2.4488074893419434,13.468441191380688
2023-03-19,AC,21.212168520475434,116.66692686261489
2023-03-19,Fan,1.7581934843077434,9.670064163692588
2023-03-19,Light,0.1736253396395241,0.9549393680173826
2023-03-19,TV,1.373385921988483,7.553622570936656
2023-03-19,Fridge,2.4180962625034477,13.299529443768963
2023-03-19,AC,26.992151584092703,148.45683371250988
2023-03-19,Fan,1.4357068965660005,7.8963879311130025
2023-03-19,Light,0.37794488585242675,2.078696872188347
2023-03-20,TV,1.4006821751340266,7.7037519632371465
2023-03-20,Fridge,2.631098931709453,14.47104412440199
2023-03-20,AC,32.23693491856809,177.30314205212449
2023-03-20,Fan,1.7515986599897986,9.633792629943892
2023-03-20,Light,0.2384245256445207,1.311334891044864
2023-03-20,TV,1.308023645809894,7.194130051954417
2023-03-20,Fridge,3.07444258569029,16.909434221296596
2023-03-20,AC,23.752980056398368,130.641390310191
2023-03-20,Fan,1.8387063424912262,10.112884883701744
2023-03-20,Light,0.46968327058887877,2.583257988238833
2023-03-20,TV,1.2377795813145198,6.807787697229859
2023-03-20,Fridge,2.617741175101421,14.397576463057815
2023-03-20,AC,25.73547791637201,141.54512854004605
2023-03-20,Fan,1.5685008620987504,8.626754741543127
2023-03-20,Light,0.434389987942634,2.389144933684487
2023-03-20,TV,1.3085232415753425,7.196877828664384
2023-03-20,Fridge,3.462945893699067,19.04620241534487
2023-03-20,AC,35.35309493467973,194.44202214073852
2023-03-20,Fan,1.2660921312911535,6.963506722101345
2023-03-20,Light,0.4248860012195857,2.3368730067077212
2023-03-20,TV,1.3840902723193267,7.612496497756297
2023-03-20,Fridge,2.86213333861945,15.741733362406974
2023-03-20,AC,25.14599183251906,138.30295507885484
2023-03-20,Fan,1.4235438410309376,7.829491125670157
2023-03-20,Light,0.23683811257940277,1.3026096191867151
2023-03-21,TV,1.3383094114761696,7.360701763118932
2023-03-21,Fridge,3.519481689682105,19.357149293251577
2023-03-21,AC,20.269065514534287,111.47986032993857
2023-03-21,Fan,1.5103352002250392,8.306843601237716
2023-03-21,Light,0.26871892527705504,1.4779540890238028
2023-03-21,TV,0.7330055887740432,4.031530738257238
2023-03-21,Fridge,2.682806338059711,14.75543485932841
2023-03-21,AC,30.480329122177945,167.6418101719787
2023-03-21,Fan,1.383724124613447,7.610482685373959
2023-03-21,Light,0.30788632788008646,1.6933748033404756
2023-03-21,TV,0.784905845864312,4.316982152253716
2023-03-21,Fridge,3.109339348674254,17.101366417708398
2023-03-21,AC,20.32097343853301,111.76535391193156
2023-03-21,Fan,1.5050521667528438,8.277786917140642
2023-03-21,Light,0.3140830900092692,1.7274569950509806
2023-03-21,TV,0.7497875269396893,4.123831398168291
2023-03-21,Fridge,3.1099393859796054,17.10466662288783
2023-03-21,AC,24.087535596259368,132.48144577942654
2023-03-21,Fan,1.564352862965308,8.603940746309194
2023-03-21,Light,0.2836117147119916,1.5598644309159537
2023-03-21,TV,1.4253320386406596,7.839326212523628
2023-03-21,Fridge,3.248372081264625,17.866046446955437
2023-03-21,AC,22.808410815654046,125.44625948609725
2023-03-21,Fan,1.4216646698641668,7.819155684252918
2023-03-21,Light,0.363555396053701,1.9995546782953557
2023-03-22,TV,0.9467661125619911,5.20721361909095
2023-03-22,Fridge,2.500557861784891,13.753068239816901
2023-03-22,AC,19.327636744239907,106.30200209331949
2023-03-22,Fan,1.4394065413763615,7.916735977569989
2023-03-22,Light,0.39242178547062245,2.1583198200884235
2023-03-22,TV,1.1417509177098633,6.279630047404248
2023-03-22,Fridge,3.4459027466845793,18.952465106765185
2023-03-22,AC,23.888032069835937,131.38417638409766
2023-03-22,Fan,1.6039112730769407,8.821512001923175
2023-03-22,Light,0.2174985480101464,1.1962420140558052
2023-03-22,TV,1.4189945912785074,7.80447025203179
2023-03-22,Fridge,3.531294457698092,19.422119517339503
2023-03-22,AC,32.95859748291418,181.27228615602797
2023-03-22,Fan,1.4881883256794664,8.185035791237064
2023-03-22,Light,0.29682449179365766,1.632534704865117
2023-03-22,TV,1.1296976032165609,6.213336817691085
2023-03-22,Fridge,2.8279890143502304,15.553939578926267
2023-03-22,AC,23.625205738158783,129.9386315598733
2023-03-22,Fan,1.3820756629457946,7.601416146201871
2023-03-22,Light,0.43594220612098156,2.3976821336653984
2023-03-22,TV,1.2078724311937008,6.643298371565354
2023-03-22,Fridge,3.4494438221028867,18.971941021565875
2023-03-22,AC,25.09192541003227,138.00558975517748
2023-03-22,Fan,1.8269881428426342,10.048434785634488
2023-03-22,Light,0.14324438532201866,0.7878441192711026
2023-03-23,TV,1.3279490197076398,7.303719608392019
2023-03-23,Fridge,3.0116436536021194,16.564040094811656
2023-03-23,AC,24.792609892904732,136.35935441097604
2023-03-23,Fan,1.9146904716384825,10.530797594011654
2023-03-23,Light,0.23754235829526787,1.3064829706239733
2023-03-23,TV,1.2557693431837478,6.906731387510613
2023-03-23,Fridge,2.8647958253327626,15.756377039330195
2023-03-23,AC,27.110958968900764,149.1102743289542
2023-03-23,Fan,1.6576898835944076,9.117294359769241
2023-03-23,Light,0.3410619608613303,1.8758407847373166
2023-03-23,TV,0.9040329469209052,4.9721812080649785
2023-03-23,Fridge,2.8140974024297636,15.4775357133637
2023-03-23,AC,33.10992187304744,182.10457030176093
2023-03-23,Fan,1.4260512941057615,7.843282117581688
2023-03-23,Light,0.23605871973735873,1.298322958555473
2023-03-23,TV,1.431156344587901,7.871359895233455
2023-03-23,Fridge,3.412596817749774,18.769282497623756
2023-03-23,AC,35.805611466900054,196.9308630679503
2023-03-23,Fan,1.8544776321408314,10.199626976774573
2023-03-23,Light,0.23053044911263373,1.2679174701194855
2023-03-23,TV,1.093651095976275,6.015081027869513
2023-03-23,Fridge,2.6243021338394055,14.43366173611673
2023-03-23,AC,25.729485251240714,141.51216888182392
2023-03-23,Fan,1.8779885283555364,10.32893690595545
2023-03-23,Light,0.32270939006932675,1.7749016453812971
2023-03-24,TV,0.8005707958221718,4.403139377021945
2023-03-24,Fridge,3.0939726747753284,17.016849711264307
2023-03-24,AC,28.08838649812836,154.48612573970598
2023-03-24,Fan,1.4046899068848289,7.725794487866558
2023-03-24,Light,0.2642112724673416,1.4531619985703788
2023-03-24,TV,0.9713148360027917,5.3422315980153545
2023-03-24,Fridge,2.528408255568591,13.90624540562725
2023-03-24,AC,20.142962579442038,110.78629418693122
2023-03-24,Fan,1.2752648630486056,7.013956746767331
2023-03-24,Light,0.4318476329681138,2.375161981324626
2023-03-24,TV,1.1528120384176659,6.340466211297162
2023-03-24,Fridge,3.43707316727393,18.903902420006617
2023-03-24,AC,25.015491986729277,137.58520592701103
2023-03-24,Fan,1.6986343634599548,9.34248899902975
2023-03-24,Light,0.1309899737859181,0.7204448558225495
2023-03-24,TV,1.2539272600851725,6.896599930468449
2023-03-24,Fridge,2.9292031951256257,16.11061757319094
2023-03-24,AC,27.80477241553616,152.92624828544888
2023-03-24,Fan,1.7457656074684587,9.601710841076523
2023-03-24,Light,0.4123502536953763,2.2679263953245696
2023-03-24,TV,0.7256338220384743,3.9909860212116084
2023-03-24,Fridge,3.573685747745586,19.655271612600725
2023-03-24,AC,20.48338601920011,112.65862310560061
2023-03-24,Fan,1.8872552536179394,10.379903894898668
2023-03-24,Light,0.3841276487762604,2.112702068269432
2023-03-25,TV,1.0096400275162325,5.553020151339279
2023-03-25,Fridge,2.626848151317861,14.447664832248236
2023-03-25,AC,30.26015279813493,166.43084038974212
2023-03-25,Fan,1.6938642689201395,9.316253479060768
2023-03-25,Light,0.4679473172389023,2.5737102448139626
2023-03-25,TV,0.8192622724105091,4.5059424982578
2023-03-25,Fridge,3.071797141662928,16.894884279146105
2023-03-25,AC,30.417086430165465,167.29397536591006
2023-03-25,Fan,1.4344332403068505,7.889382821687677
2023-03-25,Light,0.1345317486098975,0.7399246173544363
2023-03-25,TV,1.0782388541839454,5.9303136980117
2023-03-25,Fridge,2.880766467771519,15.844215572743353
2023-03-25,AC,24.011011578735875,132.06056368304732
2023-03-25,Fan,1.330527582950624,7.317901706228432
2023-03-25,Light,0.24067758344765788,1.3237267089621183
2023-03-25,TV,0.7406309445607722,4.073470195084247
2023-03-25,Fridge,3.425906333934735,18.84248483664104
2023-03-25,AC,27.306833041088254,150.1875817259854
2023-03-25,Fan,1.3565030143041814,7.460766578672998
2023-03-25,Light,0.43478627375289475,2.391324505640921
2023-03-25,TV,1.3956766594751293,7.676221627113211
2023-03-25,Fridge,3.1999011110990976,17.599456111045036
2023-03-25,AC,26.650356128050294,146.57695870427662
2023-03-25,Fan,1.7224899039979595,9.473694471988777
2023-03-25,Light,0.2699121722007746,1.4845169471042605
2023-03-26,TV,1.2480780542522945,6.86442929838762
2023-03-26,Fridge,3.486108682668595,19.173597754677274
2023-03-26,AC,19.928780364231102,109.60829200327106
2023-03-26,Fan,1.3096358107712496,7.202996959241872
2023-03-26,Light,0.4041633801723682,2.222898590948025
2023-03-26,TV,0.7267840418291701,3.9973122300604356
2023-03-26,Fridge,3.2806316907953343,18.04347429937434
2023-03-26,AC,26.30454269116461,144.67498480140534
2023-03-26,Fan,1.4077767591953922,7.7427721755746575
2023-03-26,Light,0.26577129686167467,1.4617421327392106
2023-03-26,TV,1.2854176346125337,7.0697969903689355
2023-03-26,Fridge,2.9070389689156806,15.988714329036243
2023-03-26,AC,33.576219002616504,184.66920451439077
2023-03-26,Fan,1.6081444889052718,8.844794688978995
2023-03-26,Light,0.3429197643679389,1.886058704023664
2023-03-26,TV,0.968493005270039,5.326711528985214
2023-03-26,Fridge,3.4005400890531265,18.702970489792197
2023-03-26,AC,29.190201863764276,160.54611025070352
2023-03-26,Fan,1.8191713491167423,10.005442420142083
2023-03-26,Light,0.21660617384183026,1.1913339561300664
2023-03-26,TV,1.422936688886349,7.8261517888749195
2023-03-26,Fridge,2.5308234631364686,13.919529047250577
2023-03-26,AC,23.084316861143662,126.96374273629014
2023-03-26,Fan,1.566145748450894,8.613801616479916
2023-03-26,Light,0.3442930951636488,1.8936120234000684
2023-03-27,TV,0.8605611721915775,4.733086447053676
2023-03-27,Fridge,2.986048742443059,16.423268083436824
2023-03-27,AC,31.93415395661179,175.63784676136484
2023-03-27,Fan,1.7176603500989673,9.447131925544321
2023-03-27,Light,0.4471598324050376,2.4593790782277067
2023-03-27,TV,1.3737235283911795,7.555479406151488
2023-03-27,Fridge,2.7595722281854096,15.177647255019753
2023-03-27,AC,25.309291170160016,139.20110143588008
2023-03-27,Fan,1.8490054728506524,10.169530100678589
2023-03-27,Light,0.330341283291876,1.816877058105318
2023-03-27,TV,1.1919697950541497,6.555833872797823
2023-03-27,Fridge,3.5490646703386663,19.519855686862666
2023-03-27,AC,25.446136823052154,139.95375252678684
2023-03-27,Fan,1.3184144999302752,7.251279749616513
2023-03-27,Light,0.15551706240251753,0.8553438432138464
2023-03-27,TV,1.2679906885142072,6.97394878682814
2023-03-27,Fridge,3.0941833530639333,17.018008441851634
2023-03-27,AC,19.619860487593147,107.9092326817623
2023-03-27,Fan,1.3486066966055343,7.417336831330439
2023-03-27,Light,0.45105763018813716,2.4808169660347543
2023-03-27,TV,1.2787427948091472,7.033085371450309
2023-03-27,Fridge,2.5572530183845874,14.064891601115232
2023-03-27,AC,30.74779678408416,169.1128823124629
2023-03-27,Fan,1.5768007513081501,8.672404132194826
2023-03-27,Light,0.18258809289616856,1.004234510928927
2023-03-28,TV,0.7297762478025775,4.013769362914177
2023-03-28,Fridge,2.5577213875475446,14.067467631511496
2023-03-28,AC,20.542580085387243,112.98419046962984
2023-03-28,Fan,1.5694544285509533,8.631999357030242
2023-03-28,Light,0.3212867171161671,1.767076944138919
2023-03-28,TV,1.1492620707443926,6.320941389094159
2023-03-28,Fridge,2.7977963519557476,15.387879935756612
2023-03-28,AC,24.93475144929287,137.1411329711108
2023-03-28,Fan,1.2043548706026956,6.623951788314826
2023-03-28,Light,0.2679258698548707,1.473592284201789
2023-03-28,TV,1.4327936661299554,7.880365163714755
2023-03-28,Fridge,3.340259560917465,18.371427585046057
2023-03-28,AC,20.04709213180009,110.25900672490049
